frames,dates,mjd,telem_status,expstarts,expstops,airmasses,frieds,tau0,theta0,dimms,dimmtimes,masses,masstimes,masswts0,masswts500,masswts1000,masswts2000,masswts4000,masswts8000,masswts16000,windspds,winddirs,temps,skystrehls,maosstrehls-psd+ncpa-unseen,maos_stds_strehls-psd+ncpa-unseen,skyfwhms,skyempfwhms,maosfwhms-psd+ncpa-unseen,maosempfwhms-psd+ncpa-unseen,maos_stds_fwhms-psd+ncpa-unseen,maos_stds_emp_fwhms-psd+ncpa-unseen,lbwfsfwhms,skyrmswfes,maosrmswfes-psd+ncpa-unseen,maos_stds_rmswfes-psd+ncpa-unseen,lgsrmswfes,totmaoswfe-psd+ncpa-unseen,homaoswfe-psd+ncpa-unseen,ttmaoswfe-psd+ncpa-unseen,DM_fitting_errors
c1093,20150514,57156.57592,False,13:49:20.494,13:50:02.968,1.60492,0.11184136160953671,0.00591057784420625,0.3890877157121824,0.9,13:49:40,1.42,13:49:9,0.34215972685068774,9.61626975870759e-10,5.791617013767072e-11,0.1655528259595682,0.25461259702032596,0.15298610979762076,0.08468873935225435,5.144444444444445,103.0,-4.279,0.03627774119377136,0.08940397050563281,0.007356479245433014,121.8357941491738,130.9588584839128,73.11442836921556,73.9233672442551,3.87016164997968,5.043994052059779,1.100208,615.7723800836706,525.5853916400572,9.079784477241743,114.9,658.0028579974826,503.4342159538551,422.6478652552054,1695.3083993240054
c1094,20150514,57156.57651,False,13:50:11.314,13:50:53.789,1.60722,0.11184136160953671,0.005549432561196641,0.577297853075758,0.9,13:49:40,0.75,13:50:41,0.2872577642267513,1.938492714757283e-09,1.7481050374150501e-09,0.03790445576177187,0.09467459955109231,0.47250759922208774,0.1076555775516991,4.630000000000001,103.0,-4.2705,0.034122079610824585,0.06532721651788523,0.012324097946263018,104.73105850928565,118.31148787859723,83.03021144346226,89.71752760365905,9.026472861258311,11.049251049021715,1.146571,621.4333001756504,559.9406846424781,19.968014463584755,210.0,721.4655121350943,519.539649068313,499.8335012192037,1695.3083993240054
c1095,20150514,57156.5771,False,13:51:02.125,13:51:44.600,1.60961,0.17659162359400535,0.008307371868424713,0.6464900773122152,0.57,13:52:44,0.64,13:52:12,0.13127455739352753,5.110149603226446e-09,5.6293626645168327e-11,4.891533577419966e-09,0.08990584061291446,0.6421845758065319,0.13663501612904935,4.115555555555556,103.0,-4.2648,0.02017987333238125,0.1980873699774651,0.02020859517557821,137.031383718366,161.95601944766418,66.26498752871167,64.61321494725522,3.896485587583514,6.202394237067722,1.200122,668.0054552735944,430.6199423624135,13.662690604900487,207.7,509.3340120348065,331.5873832334977,386.359790601432,1158.623507103811
c1096,20150514,57156.57769,False,13:51:52.933,13:52:35.408,1.612,0.17659162359400535,0.008307371868424713,0.6449571503641081,0.57,13:52:44,0.64,13:52:12,0.13127455739352753,5.110149603226446e-09,5.6293626645168327e-11,4.891533577419966e-09,0.08990584061291446,0.6421845758065319,0.13663501612904935,4.115555555555556,111.0,-4.2737,0.03475994989275932,0.1923702549809174,0.022703946280884107,118.66792275065731,142.48802429247007,67.62197180010087,69.2790334164983,4.361236286570103,7.220609343049245,1.244431,619.7272277897462,434.6550883025284,15.653208748377754,278.7,517.2771701487145,332.1855220963383,395.8966611961819,1158.623507103811
c1097,20150514,57156.57827,False,13:52:43.745,13:53:26.220,1.61437,0.17659162359400535,0.008340368199139423,0.6505914280081344,0.57,13:52:44,0.64,13:53:44,0.1310733142897878,1.3698300801461926e-10,2.8982432833432423e-10,5.386357800175648e-07,0.15284132031970493,0.5687118895616928,0.14737293676622712,4.115555555555556,122.0,-4.2783,0.04657869040966034,0.18696108884038387,0.025614997395511666,104.50112138395399,117.77734750788444,68.95230230216359,71.01733042097459,5.3216542885428595,7.975852456893607,1.147711,592.1153225057733,438.5952780717872,17.766360781245456,162.0,523.45311885552,331.80912107376116,404.4542951923909,1158.623507103811
c1098,20150514,57156.57886,False,13:53:34.554,13:54:17.028,1.61684,0.16235036362674685,0.007373039302478414,0.6490287594656133,0.62,13:54:15,0.64,13:53:44,0.022582282515979362,1.5408620914698985e-10,3.2601074190780294e-10,6.058878882626147e-07,0.17192453276081304,0.6397191916681415,0.16577338668708091,4.115555555555556,124.0,-4.2678,0.035684481263160706,0.16175360428828747,0.01845000810796175,114.81338861906312,131.91827686684837,72.67017690656985,75.5255285547666,4.4059220562981105,6.430739411308573,1.09372,617.3011460345168,456.84351451320134,14.203256886337412,205.8,557.6441437500519,345.43189009479465,437.2311002602844,1242.71926351358
c1099,20150514,57156.57948,False,13:54:27.908,13:55:10.383,1.61945,0.16235036362674685,0.007969278427044365,0.7687023234989736,0.62,13:54:15,0.52,13:55:16,0.2667580357345924,4.734944052787942e-09,1.1821254880089622e-10,2.0518090895414415e-06,0.020421459384133027,0.6023364203206429,0.11048202789838532,4.115555555555556,124.0,-4.2872,0.028949186205863953,0.15604677823136767,0.020232253169176744,112.7618776430997,128.5289839885817,71.6693307157208,72.67610568592605,4.8986853203484815,8.978467407688623,1.148291,636.3766201514205,461.5256195587168,16.43202544587605,155.3,553.3197146745749,354.14777299038974,424.5675078824887,1242.71926351358
c0072,20140704,56842.28216,False,06:46:19.515,06:47:01.990,2.06929,0.12275271396168665,0.005621042016056575,0.6668725995141055,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,16.462222222222223,126.0,4.6344,0.05383756756782532,0.08927526585385318,0.01474475158167689,114.29744489187192,125.0478615521102,73.5184581170314,74.82943547818499,4.6555233916677805,4.2823559877444435,1.06935,577.9641448805586,526.5247597397481,17.033707507400763,273.6,696.3256338579852,500.96416590923013,476.7064768405874,1568.765992441452
c0073,20140704,56842.28275,False,06:47:10.231,06:47:52.707,2.06132,0.12275271396168665,0.0057122588382338265,0.6710028744652592,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,15.433333333333334,121.0,4.6274,0.02849336713552475,0.09332132201763213,0.018989911177878745,147.20678982669514,166.94044372182688,73.0753407276822,72.90348908311947,6.951040461305113,6.892785661131488,0.90817,637.8006626702389,522.2897512110327,21.508103655721545,236.4,694.6063600427786,502.4065574323123,472.2139042841867,1568.765992441452
c0074,20140704,56842.28334,False,06:48:01.09,06:48:43.484,2.05343,0.12275271396168665,0.005757823229981496,0.6751327934594732,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,14.91888888888889,106.0,4.6284,0.060804884880781174,0.09468454194852233,0.018416284313500685,108.77539248040765,116.70173276298861,72.93407268064112,75.56434378696085,6.467448144081969,5.957333371485241,1.042531,565.7993964656204,520.4951883675584,20.140326008746197,365.6,683.5075582330672,489.8902101649721,468.63219645804463,1568.765992441452
c0075,20140704,56842.28393,False,06:48:51.788,06:49:34.263,2.04563,0.12275271396168665,0.0056666514414565545,0.6792563595462249,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,15.947777777777778,107.0,4.6193,0.09120692312717438,0.09617747712554492,0.016329757947719747,94.3251266408874,95.94599625819286,71.90818583368234,73.99623420691222,5.293190547540749,3.8292850405805186,1.007296,523.2335402287533,518.4201733851835,17.668481141548437,327.9,682.4758366822628,490.8080340857182,466.6813701076389,1568.765992441452
c0076,20140704,56842.28451,False,06:49:42.578,06:50:25.052,2.03795,0.12275271396168665,0.005757823229981496,0.6833566239085052,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,14.91888888888889,109.0,4.6091,0.08289210498332977,0.09000185077987126,0.022123610588654898,97.39194009143732,97.25144396915718,72.12462192495872,74.75656851552785,5.5612832099649205,5.407259062853453,0.982655,533.5748322931055,527.2110256336389,27.04406787617403,222.0,680.7484979468842,490.1775376026216,465.16044974610367,1568.765992441452
c0077,20140704,56842.2851,False,06:50:33.374,06:51:15.849,2.03033,0.12275271396168665,0.0056666514414565545,0.6874647540644908,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,15.947777777777778,91.0,4.6006,0.05544280633330345,0.09589376245559192,0.014270076551209314,118.33369601786838,119.89963260248508,72.01499862584306,75.62858501899488,4.5944680589128515,5.077105561014538,1.032098,575.0509113522075,518.4986338410773,15.658179948122832,196.6,682.7935711746095,492.00407510566504,465.7638390800345,1568.765992441452
c0078,20140704,56842.2857,False,06:51:24.711,06:52:07.186,2.02275,0.12275271396168665,0.0056666514414565545,0.6915912853016359,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,15.947777777777778,91.0,4.5899,0.10319136828184128,0.0970627547517243,0.014157838279122063,90.12306722589285,90.53616721256375,71.63590204092007,73.12421770344521,4.432183016689939,3.9087082165303726,1.032098,509.5674774301572,517.1279482608783,15.417285269074604,196.6,680.3278363375554,490.4939270521344,463.8423994286094,1568.765992441452
c0079,20140704,56842.28628,False,06:52:15.368,06:52:57.846,2.01534,0.12275271396168665,0.0056666514414565545,0.6956643182544595,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,15.947777777777778,109.0,4.5871,0.0853472575545311,0.09348353766101401,0.022608191127940446,93.65434189312334,92.60189689042417,71.0890970334724,73.95741897471797,4.865432358535942,4.517330995648658,1.010591,530.4385119503942,523.031481123248,27.129380014843292,221.4,674.0240800494354,486.81923434749456,459.3040434344385,1568.765992441452
c0080,20140704,56842.28688,False,06:53:07.360,06:53:49.834,2.00784,0.12275271396168665,0.005803300750903298,0.6998266628454076,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,14.404444444444445,105.0,4.5499,0.09520465135574341,0.09893435247091109,0.01708752559517973,90.53113952170715,91.9184787170146,72.58890676750728,73.99623420691222,5.954466708397175,3.8292850405805186,1.05695,518.5256881147543,515.3379284486272,18.14427907639638,183.8,668.1248508056794,477.58099453905936,460.0340172210906,1568.765992441452
c0081,20140704,56842.28747,False,06:53:58.121,06:54:40.596,2.00062,0.12275271396168665,0.005848644512402098,0.7038719818425796,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,13.89,120.0,4.5599,0.09943216294050217,0.10032821366300132,0.016137255253936708,88.9264912900945,90.53616721256375,70.76314713848221,68.71334003142371,4.912737263711131,1.5879817605250104,1.045108,513.7136293269092,513.6397235366876,17.105130783891713,223.1,675.8077853370097,488.65204378706784,461.0712991868562,1568.765992441452
c0082,20140704,56842.28806,False,06:54:48.918,06:55:31.392,1.99346,0.12275271396168665,0.005803300750903298,0.7079213442280019,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,14.404444444444445,92.0,4.5509,0.06581602245569229,0.09399259527076202,0.022647027359303216,104.9852355133045,108.29462479304681,70.4907853870777,72.07126031257307,5.1186076200584365,6.362842568911152,1.041341,557.740928252472,522.4840908602339,27.49012295243843,212.0,671.9677577537183,485.73930059182993,456.7371034287049,1568.765992441452
c0083,20140704,56842.28865,False,06:55:39.767,06:56:22.242,1.9864,0.12275271396168665,0.0057122588382338265,0.7119513492281864,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,15.433333333333334,116.0,4.5601,0.09618127346038818,0.09678423836501895,0.0242478097001248,88.95506097199181,91.22994109170402,71.47735659769184,73.83974681862053,5.869653664646794,6.147998901125537,1.050802,517.3993201121348,519.4786332347282,28.7360200802895,298.4,659.6963770758273,474.46643358333387,451.6886959057183,1568.765992441452
c0094,20140704,56842.30867,False,07:24:33.151,07:24:37.056,1.79002,0.12904772493408082,0.006510053769471293,0.8410102126657787,0.78,7:31:2,0.81,7:8:8,0.02176892948856161,0.013091271388065776,0.15886037190012403,0.3971509297503101,0.24795666513511422,0.10191439202587323,0.05925744031195102,14.91888888888889,110.0,4.4162,0.11256959289312363,0.1338149034532273,0.02914923426972544,70.91600651297053,64.50930999319318,64.42902280469553,67.58395422369176,3.456121570771663,5.3644225944974036,1.044057,499.7139090330432,481.4995513620648,25.64144054022378,277.5,576.8862074297931,419.54116079618393,390.9038501725512,1504.7307337653297
c0085,20140704,56842.28983,False,06:57:21.863,06:58:04.338,1.97244,0.12275271396168665,0.005757823229981496,0.7200306205458821,0.82,6:48:6,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,14.91888888888889,117.0,4.5495,0.08046157658100128,0.10281970386768322,0.015447723601486952,95.00592041452396,93.28030813499294,71.51640465426439,73.00654554734777,5.276248066265508,5.698554369825488,1.137838,536.7536664964406,510.7888063160925,16.30180767840312,323.9,662.0674670276117,477.43068516645576,452.7361276034601,1568.765992441452
c0095,20140704,56842.30949,False,07:25:40.145,07:26:22.620,1.7836,0.12904772493408082,0.006531329638907718,0.8458589349149486,0.78,7:31:2,0.81,7:8:8,0.02176892948856161,0.013091271388065776,0.15886037190012403,0.3971509297503101,0.24795666513511422,0.10191439202587323,0.05925744031195102,14.404444444444445,105.0,4.3996,0.16436153650283813,0.1342755365267951,0.031119628089571975,68.44328941920863,70.12901356874188,64.75064511251354,69.44922084092596,4.128252038770402,5.341104286335679,0.969554,454.3578988224492,481.3206092825232,27.000100431792564,235.1,572.5638622980073,415.88313409837156,388.27055557167955,1504.7307337653297
c0086,20140704,56842.29042,False,06:58:12.744,06:58:55.219,1.96563,0.12275271396168665,0.005803300750903298,0.724026084667383,0.82,7:8:38,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,14.404444444444445,111.0,4.5597,0.05474642291665077,0.10037574321897899,0.023653128085101977,107.74831310622663,110.59902382609313,70.36238137539497,73.00654554734776,5.285502520393256,5.698554369825488,1.033062,576.3060473831209,515.0714980722885,26.993952584418995,275.7,656.1989932645266,471.25752496206036,450.19753275534913,1568.765992441452
c0096,20140704,56842.31007,False,07:26:30.945,07:27:13.419,1.77903,0.12904772493408082,0.006531329638907718,0.8493381821885332,0.78,7:31:2,0.81,7:8:8,0.02176892948856161,0.013091271388065776,0.15886037190012403,0.3971509297503101,0.24795666513511422,0.10191439202587323,0.05925744031195102,14.404444444444445,100.0,4.3814,0.11245617270469666,0.13373315763412086,0.030401618093403266,86.61926814070326,85.52231011356004,64.28063456690184,68.41715549496452,3.605030491421807,6.567923440758394,0.995422,499.8292084935054,481.7564431819975,26.747038170383064,284.0,572.5828071723759,416.8120397664417,387.638999239722,1504.7307337653297
c0087,20140704,56842.29101,False,06:59:03.833,06:59:46.308,1.95887,0.12275271396168665,0.005803300750903298,0.7280279683228367,0.82,7:8:38,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,14.404444444444445,111.0,4.5415,0.0650004893541336,0.10125014106842316,0.02399459486805801,106.13070720565904,110.59902382609313,69.98018623107406,71.33537950307084,5.015010335478537,4.282414469534635,1.075841,559.0174005846293,514.1597105007909,27.361850076768107,235.7,653.6661176096059,470.07583223827896,447.7658539045423,1568.765992441452
c0097,20140704,56842.31066,False,07:27:21.783,07:28:04.258,1.77452,0.12904772493408082,0.006531329638907718,0.8527946074314954,0.78,7:31:2,0.81,7:8:8,0.02176892948856161,0.013091271388065776,0.15886037190012403,0.3971509297503101,0.24795666513511422,0.10191439202587323,0.05925744031195102,14.404444444444445,100.0,4.3958,0.11408770084381104,0.13486343539113238,0.030271798741904665,83.87232180975273,86.25642066080889,64.07746127741716,67.58395422369176,3.6056862167661814,5.3644225944974036,1.027492,498.1791579834542,480.6967128370383,26.464347935851432,233.3,571.4093263961082,416.20016029649304,386.59989940371435,1504.7307337653297
c0088,20140704,56842.2916,False,06:59:54.762,07:00:37.237,1.9522,0.12275271396168665,0.005848644512402098,0.7320119221117924,0.82,7:8:38,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,13.89,110.0,4.5336,0.05307692289352417,0.1010722318406873,0.02245830632268716,114.85450986761099,124.03531159571762,69.77968513397437,71.33537950307084,4.423792292685837,4.282414469534635,1.035088,579.3697991204752,514.1079838299437,26.091406239496234,211.1,653.867161581171,470.524786544619,447.73207200337583,1568.765992441452
c0098,20140704,56842.31125,False,07:28:12.714,07:28:55.189,1.77004,0.12904772493408082,0.006531329638907718,0.8562507280186199,0.78,7:31:2,0.81,7:8:8,0.02176892948856161,0.013091271388065776,0.15886037190012403,0.3971509297503101,0.24795666513511422,0.10191439202587323,0.05925744031195102,14.404444444444445,120.0,4.3884,0.14568020403385162,0.13529184491798443,0.030704946958363826,74.6590791599649,72.77631674032583,63.895474082744535,69.58535653489075,3.4622968455096097,3.0983586495684623,1.055232,469.2923749757084,480.37438733840395,26.824963704963317,196.0,574.6056014226073,420.05880934058183,387.7174311107028,1504.7307337653297
c0099,20140704,56842.31185,False,07:29:04.036,07:29:46.510,1.76558,0.12904772493408082,0.006466604037194311,0.85971408515955,0.78,7:31:2,0.81,7:8:8,0.02176892948856161,0.013091271388065776,0.15886037190012403,0.3971509297503101,0.24795666513511422,0.10191439202587323,0.05925744031195102,15.947777777777778,123.0,4.3846,0.11415701359510422,0.13414520813095554,0.030138540911492755,75.88291340872475,75.33064457743392,64.62884616566383,68.6160195696532,3.7575859891620365,3.985805158658325,0.990191,498.10947325694247,481.30320585887625,26.21227960432205,195.1,572.7142714241187,418.8803193974237,386.22355371217037,1504.7307337653297
c0089,20140704,56842.29219,False,07:00:45.530,07:01:28.05,1.94563,0.12275271396168665,0.005757823229981496,0.7359708973879642,0.82,7:8:38,0.81,7:8:8,0.05903186019081274,0.012592596633968244,0.15280903780545735,0.38202259451364334,0.2385114611249202,0.09803225308947991,0.05700019664171821,14.91888888888889,119.0,4.5399,0.04036661982536316,0.09559430685369698,0.02865339314269134,112.20836289117032,125.55107429572318,69.559079003219,70.50217823179807,5.649922616551404,2.9734527143366636,1.082956,605.7767651377941,521.8586170043595,33.03354469696682,254.3,657.8378491850212,477.4295524332583,446.7357248908763,1568.765992441452
c0031,20140320,56736.63763,False,15:18:11.549,15:18:54.024,1.57813,0.2141643094650703,0.004900627968851878,0.8543972719843964,0.47,15:18:10,0.58,14:29:58,0.2132376368006581,4.2794921939465216e-11,1.081597684634429e-10,3.927753109512561e-05,0.46312312783804827,0.17880070125393005,0.14479925642531383,7.716666666666667,294.0,-1.0758,0.172322079539299,0.3090521025351562,0.02049533873164152,66.95248495729508,65.4794292419564,54.9475790425341,58.68208817202446,1.7220383759594289,1.9205341659445785,1.059938,448.3678493051245,366.51541790836075,10.4291698299617,187.6,406.0323320653264,294.57987679219934,279.1108093423078,986.5706034922233
c0011,20140320,56736.62273,False,14:56:44.625,14:57:27.100,1.63671,0.17974504544389827,0.003788226423061787,0.8060778954357177,0.56,14:57:19,0.58,14:29:58,0.02327521536140054,5.3127682347406915e-11,1.3427475880954214e-10,4.876102352433238e-05,0.5749434117048147,0.22197182350628922,0.17976078821656863,7.716666666666667,290.0,-0.9259,0.22021053731441498,0.22077731198668188,0.01843895757605252,58.7005912816471,62.5239307760551,61.50842194293236,62.82437674688086,2.9858128140609628,3.3288367835311896,0.998989,415.93062617797017,415.82159620766527,11.866695987116383,170.0,474.6970691902831,328.3249294020857,342.53002379385714,1141.6596318266127
c0013,20140320,56736.6242,False,14:58:51.733,14:59:34.208,1.62992,0.17974504544389827,0.0037901887982038397,0.8114574039849339,0.56,14:58:54,0.58,14:29:58,0.02327521536140054,5.3127682347406915e-11,1.3427475880954214e-10,4.876102352433238e-05,0.5749434117048147,0.22197182350628922,0.17976078821656863,7.202222222222223,294.0,-0.931,0.15010464191436768,0.22239941575997796,0.017469762478675543,70.50261315136277,71.90471264273118,61.157297435951165,60.82297443568187,2.621981100270883,1.787589615936362,1.012133,465.6337282877821,414.77325316794526,11.169333327767347,154.6,475.1469425216985,327.465730008768,344.0912088012267,1141.6596318266127
c0015,20140320,56736.62569,False,15:00:59.626,15:01:42.102,1.62332,0.1650118449976771,0.003608381335002751,0.8167088068829197,0.61,15:0:29,0.58,14:29:58,0.11167585214590713,4.8319243957944397e-11,1.2212192479781838e-10,4.434779924907226e-05,0.5229068866681654,0.2018817727010006,0.16349114051523655,7.716666666666667,296.0,-0.9542,0.2123832106590271,0.19036068101462023,0.021173093048567907,62.56105799057787,64.50930999319318,63.53665545646676,62.82437674688086,3.8715576877663316,3.3288367835311896,0.958651,420.8753200908606,436.00677714907465,15.302174933685448,144.8,501.4189547283685,348.1266736358146,360.6353542674675,1225.993454985223
c0035,20140320,56736.64063,False,15:22:31.182,15:23:13.657,1.56888,0.20970255301788135,0.004762261472069478,0.8624805534352884,0.48,15:22:54,0.58,14:29:58,0.19678649320492142,4.36897606340001e-11,1.1042138132839751e-10,4.009882140380831e-05,0.47280699864191894,0.18253941086808262,0.147826998309562,7.716666666666667,297.0,-1.1242,0.1818060576915741,0.2990542836684814,0.012782254975022844,65.8177117521575,68.30716937493325,54.987301892409704,57.57326725432848,1.3610031561327947,2.2176418353919516,1.021293,441.48450902069834,371.49284054166003,6.64520283102587,182.8,411.912297168073,297.50420613177477,284.77192497609974,1004.0322289150739
c0037,20140320,56736.64211,False,15:24:41.861,15:25:24.337,1.56464,0.17659162359400535,0.0036954881828127283,0.8663072463155096,0.57,15:24:29,0.58,14:29:58,0.005366459497853369,5.410180597744037e-11,1.3673675620325684e-10,4.965508219847267e-05,0.5854852975640809,0.22604179209752487,0.18305679556750376,7.202222222222223,291.0,-1.1398,0.16416215896606445,0.2320855147615773,0.014407885660119184,69.17844047925124,70.12901356874188,60.14266958400002,61.8550397816433,1.8398589402561394,2.064130691922877,0.97973,454.5105836501173,408.73850011883684,8.896671284819949,199.3,465.5127776134159,325.2320897440106,332.89703180267105,1158.623507103811
c0017,20140320,56736.62722,False,15:03:12.460,15:03:54.934,1.61671,0.1597733737279096,0.003565665242179559,0.8220372943940416,0.63,15:3:37,0.58,14:29:58,0.15817798856309212,4.5789820346602206e-11,1.1572906649243983e-10,4.202627346879929e-05,0.4955336722440513,0.19131363295498185,0.15493267980288694,7.716666666666667,292.0,-0.9608,0.25694751739501953,0.1898329422102818,0.01975576254047392,57.57582029893676,58.350866381494306,62.54539587419083,62.82437674688086,3.2399179595847842,3.3288367835311896,0.97463,394.1558354976153,436.28899042327294,14.237482348036343,180.1,499.3317272681665,355.8930045043513,349.9402035775168,1259.4001684630794
c0039,20140320,56736.64365,False,15:26:51.815,15:27:34.291,1.56041,0.14379603635511862,0.003474378648535428,0.8699230590902041,0.7,15:27:34,0.58,14:29:58,0.2937510860956604,3.8415496920142426e-11,9.70912216680312e-11,3.525805881711703e-05,0.4157293502316784,0.16050310357045813,0.1299812019078792,6.687777777777779,290.0,-1.1357,0.17144368588924408,0.16448194134186245,0.013094417843019237,66.6779874075345,67.37777682560726,64.0678432881844,65.80532913571108,2.091972789801432,3.2669226339710775,1.058789,449.01893424262323,454.4550751644099,10.170297100731332,153.0,521.1958784004487,381.7513188108266,354.81466054976215,1374.9755931875031
c0019,20140320,56736.6287,False,15:05:20.446,15:06:02.921,1.61057,0.18991929329921328,0.004129900580225104,0.827083506293323,0.53,15:5:12,0.58,14:29:58,0.09862980273978657,4.902886695475757e-11,1.239154240157914e-10,4.4999097068065175e-05,0.5305863684144999,0.2048466359068639,0.1658921936688373,7.716666666666667,294.0,-0.9715,0.2555617392063141,0.24805035406417858,0.022303120870870646,55.8748587602907,58.350866381494306,58.810439096065565,60.822974435681864,2.988515498008468,1.7875896159363622,0.993503,394.9393649882932,399.5297185076895,13.176022270334748,162.6,449.75029060831804,316.2556832811755,319.3821764155932,1090.4602703314968
c0120,20130426,56408.61302,False,14:42:45.459,14:43:27.934,1.56848,0.17354694042859145,0.008258857969770328,1.2459638462045157,0.58,14:42:53,0.43,14:37:27,0.3911554466662102,1.9618547300174187e-10,5.3276055053684035e-11,3.6357307840689783e-08,0.13750981777369797,0.467965348444522,0.0033693505088005582,7.716666666666667,65.0,-0.957,0.09665601700544357,0.32865374766058053,0.023433477274931742,78.16550665745498,74.48893497961419,54.55647137950847,57.49651168259395,1.0589483711396463,3.708123781880941,1.094558,516.8550323261564,356.81526322935,11.381636099813338,318.4,401.8313676298622,307.2296295108934,258.5138786796554,1175.5378501045673
c0040,20130426,56408.56421,False,13:32:28.431,13:33:10.906,1.52114,0.17354694042859145,0.006701340216249386,1.7550852591500226,0.58,13:32:57,0.25,13:32:26,0.7604016161772277,6.623509547214772e-09,4.463669477470824e-12,1.1879120383591709e-07,0.03513339846783487,0.15658840505643615,0.04787645487932416,7.716666666666667,68.0,-0.7465,0.16273847222328186,0.3465650790630606,0.023309885111325156,62.38978841808976,67.37777682560726,52.81583999360346,56.464446336632506,1.027274547891913,1.9205341659445785,1.042488,455.604763398533,348.18135889406767,11.013463496820233,156.6,382.6923584421898,302.65684764229906,234.04925758753873,1175.5378501045673
c0121,20130426,56408.61361,False,14:43:36.429,14:44:18.904,1.57023,0.1597733737279096,0.007417999532185084,1.243600675061045,0.63,14:44:25,0.43,14:37:27,0.4695405808360732,1.7092775403354932e-10,4.641707815956936e-11,3.167651955484125e-08,0.11980624227672632,0.4077175784286498,0.0029355665646862788,7.716666666666667,63.0,-0.9523,0.11641937494277954,0.2971592123318626,0.023905506265563536,74.9209041100646,71.90471264273118,55.15157300562679,57.49651168259395,0.8375449775115441,3.708123781880941,1.140191,495.85223825536156,372.6684890415046,12.201455768008449,254.3,419.0796150789315,322.5013057904012,267.19657460844763,1259.4001684630794
c0041,20130426,56408.56481,False,13:33:19.440,13:34:01.915,1.52063,0.14177074006842683,0.0053195387305892605,1.5627379976475517,0.71,13:34:29,0.29,13:33:58,0.7782328400254825,1.7654001349007218e-09,8.762757583713918e-09,4.034466101592624e-11,0.03186457303168697,0.15444039025841833,0.03546218611590969,8.231111111111112,67.0,-0.7554,0.1457280069589615,0.26190016756690115,0.02412633114184561,67.78985461090588,70.12901356874188,53.86328007724873,57.573267254328485,1.0799516811693215,2.2176418353919516,1.054006,469.2524120512944,391.65489547829156,13.16139049312115,155.1,444.7064587699373,362.03388291961335,258.1067671836867,1391.3249710624711
c0122,20130426,56408.61471,False,14:45:10.882,14:45:53.356,1.57354,0.20131445089716607,0.010148433175416957,1.239769607733089,0.5,14:45:57,0.43,14:37:27,0.22028406981113605,2.5124465306209693e-10,6.822790578567037e-11,4.656093570508586e-08,0.1761017568251762,0.5992991724416992,0.004314954041580234,7.716666666666667,59.0,-0.9554,0.10786660760641098,0.3701605604194093,0.01710347685092784,77.19146725335023,74.48893497961419,54.98233533837298,57.49651168259395,0.970858448394026,3.708123781880941,1.125812,504.5722114759324,337.08845655947107,7.8327263418554685,205.5,373.1429977904302,271.02684914955154,256.33362107893083,1038.7753279908002
