frames,dates,mjd,telem_status,expstarts,expstops,airmasses,frieds,tau0,theta0,dimms,dimmtimes,masses,masstimes,masswts0,masswts500,masswts1000,masswts2000,masswts4000,masswts8000,masswts16000,windspds,winddirs,temps,skystrehls,maosstrehls-piston,maosstrehls-psd+ncpa-seen,maosstrehls-psd+ncpa-unseen,maos_stds_strehls-piston,maos_stds_strehls-psd+ncpa-seen,maos_stds_strehls-psd+ncpa-unseen,skyfwhms,skyempfwhms,maosfwhms-piston,maosfwhms-psd+ncpa-seen,maosfwhms-psd+ncpa-unseen,maosempfwhms-piston,maosempfwhms-psd+ncpa-seen,maosempfwhms-psd+ncpa-unseen,maos_stds_fwhms-piston,maos_stds_fwhms-psd+ncpa-seen,maos_stds_fwhms-psd+ncpa-unseen,maos_stds_emp_fwhms-piston,maos_stds_emp_fwhms-psd+ncpa-seen,maos_stds_emp_fwhms-psd+ncpa-unseen,lbwfsfwhms,skyrmswfes,maosrmswfes-piston,maosrmswfes-psd+ncpa-seen,maosrmswfes-psd+ncpa-unseen,maos_stds_rmswfes-piston,maos_stds_rmswfes-psd+ncpa-seen,maos_stds_rmswfes-psd+ncpa-unseen,lgsrmswfes,totmaoswfe-piston,totmaoswfe-psd+ncpa-seen,totmaoswfe-psd+ncpa-unseen,homaoswfe-piston,homaoswfe-psd+ncpa-seen,homaoswfe-psd+ncpa-unseen,ttmaoswfe-piston,ttmaoswfe-psd+ncpa-seen,ttmaoswfe-psd+ncpa-unseen,DM_fitting_errors
c1090,20150514,57156.57415,False,13:46:47.580,13:47:30.055,1.59812,0.11485199438758778,0.005928368172385004,0.40233608041465646,0.88,13:48:8,1.33,13:47:37,0.32761670281836436,3.767342400909827e-10,7.484786226973167e-10,0.11975657963157064,0.2906591984807913,0.16965515447805843,0.09231236346600238,5.658888888888889,102.0,-4.2535,0.05296476185321808,0.11672368119929312,0.08603899618598891,0.09463385254959075,0.008345396721179375,0.00697834741997157,0.00809417079555385,92.68278702306469,104.1392995592222,69.06450751474475,72.56078102095678,72.0649719217646,67.74400306618617,69.21630503577441,71.04994842958908,3.594431432647925,4.194278982143277,4.156996282821068,2.667948060022186,7.799024785436177,7.679861371714505,1.083799,579.5784884544045,495.6603933795443,529.7339998281695,519.3862054281062,8.23836042559946,8.910645889951008,9.468629935632908,180.8,623.2744917100276,664.7756498641323,655.4379166440655,474.0075323824358,516.5483278540283,501.12654807480726,402.8420815309053,416.84230727955116,420.8450145557754,1658.1938533398495
c1091,20150514,57156.57474,False,13:47:38.441,13:48:20.915,1.60033,0.11485199438758778,0.005928368172385004,0.401447469391657,0.88,13:48:8,1.33,13:47:37,0.32761670281836436,3.767342400909827e-10,7.484786226973167e-10,0.11975657963157064,0.2906591984807913,0.16965515447805843,0.09231236346600238,5.658888888888889,103.0,-4.2716,0.05044000968337059,0.11552175782115828,0.08573736538144575,0.09411011578898226,0.007751538873919839,0.005976717115998655,0.007139752237304888,106.12271342421529,112.85637945416572,69.34503061322766,72.59684765280926,72.02862078666114,68.6608247630935,71.33537950307085,69.33397719187185,3.7056176387348763,3.9477720181254004,4.088695018535272,3.12024473360414,4.282414469534635,6.672426632508752,1.081724,584.3759653457689,496.82520734270287,530.0340471738716,519.9255683113707,7.704976970999322,7.591249386452724,8.33174027144369,94.4,624.2992780925933,664.834194492187,656.1045441787052,474.56405126644955,516.3968312054175,501.8188616512525,403.6494687817084,417.073852725582,420.97993100080953,1658.1938533398495
c1092,20150514,57156.57533,False,13:48:29.133,13:49:11.607,1.60254,0.11485199438758778,0.005908387466664956,0.39000853640391264,0.88,13:48:8,1.42,13:49:9,0.3510316276792986,9.486580843141516e-10,5.71350891689205e-11,0.1633201133790841,0.2511787882331788,0.15092287704997867,0.08354659265266676,5.658888888888889,103.0,-4.2676,0.04719723388552666,0.12082875810431379,0.08938491217404369,0.09908124219735781,0.007516813163549042,0.006471573331322007,0.007308346560167735,108.495447716553,117.77734750788444,68.05224784241804,71.24128776056168,70.40656511682525,66.71193772022473,68.41715549496452,69.33397719187185,3.890956222333984,4.49247518308341,4.160807013270252,4.2671275856099635,6.567923440758394,6.672426632508752,1.090114,590.840347333934,491.6073081213233,525.5439470048432,514.2280341976453,7.3191008577250685,8.04911645234127,8.309071779895737,191.1,612.956697914242,655.5328018924235,645.4428435762502,472.25304172889963,514.4891316893422,499.5818995332316,388.9479501694901,404.749087352816,407.2118169150128,1658.1938533398495
c1093,20150514,57156.57592,False,13:49:20.494,13:50:02.968,1.60492,0.11229972784564136,0.005936299095952651,0.38908706588774394,0.9,13:49:40,1.42,13:49:9,0.3435674881424967,9.595691188360878e-10,5.779223102080984e-11,0.16519854716325832,0.25406773260091875,0.1526587234511958,0.0845075076247691,5.144444444444445,103.0,-4.279,0.03628035634756088,0.10916615709853474,0.0814483373997787,0.08940397050563281,0.008655821889181483,0.006890012245073982,0.007356479245433014,113.85809095432741,130.9588584839128,70.69772216707065,73.70630580175084,73.11442836921556,67.74400306618617,73.9233672442551,73.9233672442551,4.057085652321522,3.82742453326517,3.87016164997968,2.667948060022186,5.043994052059779,5.043994052059779,1.100208,615.765673696502,503.38406546722206,535.6406524925205,525.5853916400572,9.250472855628729,9.158629764988214,9.079784477241743,114.9,626.8575953574713,667.1297051546652,658.0028579974826,476.5525584298832,518.2591552829778,503.4342159538551,406.0050233982236,419.14541821696224,422.6478652552054,1689.5400797588447
c1094,20150514,57156.57651,False,13:50:11.314,13:50:53.789,1.60722,0.11229972784564136,0.005563205771912876,0.5772997211631073,0.9,13:49:40,0.75,13:50:41,0.282382658457875,1.951751865881371e-09,1.7600619504823077e-09,0.03816371952035894,0.09532216702117051,0.4757395173085841,0.10839193398019754,4.630000000000001,103.0,-4.2705,0.03412453830242157,0.07954726284955425,0.0605085020639462,0.06584177358842916,0.01431014623079273,0.01077078558242458,0.011601432090700045,96.63034208845643,118.31148787859723,80.61839255711915,84.062889209745,83.03021144346226,85.61603292879683,90.43513484512886,89.71752760365905,9.42013420890202,8.942818182860675,9.026472861258311,8.669157814482604,10.976519469503549,11.049251049021715,1.146571,621.4266548806854,539.2719492820671,567.5072862762362,558.9147329655777,19.536958985812785,18.26186968191612,18.468701785697995,210.0,693.3321702608943,728.7806588267769,721.4655121350943,493.7451360240643,532.5085444526871,519.539649068313,485.83154865072237,496.760770992204,499.8335012192037,1689.5400797588447
c1095,20150514,57156.5771,False,13:51:02.125,13:51:44.600,1.60961,0.17731535975627585,0.008355012032690562,0.6464888926328235,0.57,13:52:44,0.64,13:52:12,0.13560504144918425,5.084676167899863e-09,5.6013010191838055e-11,4.867149914727677e-09,0.08945767161706175,0.6389833686932983,0.13595390823261666,4.115555555555556,103.0,-4.2648,0.020181328058242798,0.24299930156437963,0.17899058950645233,0.1980873699774651,0.026576391465842595,0.017826047110717416,0.02020859517557821,85.87618890038733,161.95601944766418,64.18487700786478,67.19267913705289,66.26498752871167,63.8564420928423,66.47848156448941,64.61321494725522,3.8083593990323616,3.840677324395093,3.896485587583514,2.8311053092906246,7.021573975887254,6.202394237067722,1.200122,667.999293683961,402.63623235464456,443.858882800233,430.6199423624135,15.70976306805626,12.974323638809846,13.662690604900487,207.7,469.232833147704,521.9172234331043,509.3340120348065,291.3570590781057,351.7215476209259,331.5873832334977,367.5081586817017,385.27607040277275,386.359790601432,1154.6812682478323
c1096,20150514,57156.57769,False,13:51:52.933,13:52:35.408,1.612,0.17731535975627585,0.008355012032690562,0.6449559684937726,0.57,13:52:44,0.64,13:52:12,0.13560504144918425,5.084676167899863e-09,5.6013010191838055e-11,4.867149914727677e-09,0.08945767161706175,0.6389833686932983,0.13595390823261666,4.115555555555556,111.0,-4.2737,0.03476245328783989,0.2369827324598992,0.17332069607400452,0.1923702549809174,0.032027579200092034,0.019701358729762655,0.022703946280884107,125.99985070189172,142.48802429247007,65.53313266949621,68.81920705118957,67.62197180010087,67.2776311052993,68.24696807053687,69.2790334164983,4.36523789150186,4.5267364833358235,4.361236286570103,8.371872618577036,8.148382264286562,7.220609343049245,1.244431,619.7205861926426,406.4886888702624,448.1306293021984,434.6550883025284,19.347042062781657,14.727714559327408,15.653208748377754,278.7,475.3135115274473,529.3497004654241,517.2771701487145,292.43402427859644,352.57756210458507,332.1855220963383,373.93608110266024,394.1792241745084,395.8966611961819,1154.6812682478323
c1097,20150514,57156.57827,False,13:52:43.745,13:53:26.220,1.61437,0.17731535975627585,0.008388128880927622,0.6505902136563331,0.57,13:52:44,0.64,13:53:44,0.1354071537661162,1.3629979460031982e-10,2.8837880693880045e-10,5.359492921409782e-07,0.15207901233848062,0.5658753947478348,0.1466379027735976,4.115555555555556,122.0,-4.2783,0.046582046896219254,0.23249462847807514,0.16982016353194096,0.18696108884038387,0.0321110201521492,0.02243447835560023,0.025614997395511666,110.04117786778569,117.77734750788444,66.0818179167262,69.75117354496984,68.95230230216359,67.51054691045086,73.54812218939308,71.01733042097459,5.382468207727925,5.374563156904534,5.3216542885428595,6.220446457789935,8.98775962853512,7.975852456893607,1.147711,592.1083481721183,409.18935537327775,450.92116892938293,438.5952780717872,19.404040025949403,16.80842660972089,17.766360781245456,162.0,484.2129714094117,534.730205607094,523.45311885552,292.4500908695655,352.43826999114367,331.80912107376116,385.40687421871996,401.69657488812953,404.4542951923909,1154.6812682478323
c1098,20150514,57156.57886,False,13:53:34.554,13:54:17.028,1.61684,0.1630157339694794,0.007419614037075591,0.649027365695103,0.62,13:54:15,0.64,13:53:44,0.028881575944687838,1.5309314934525763e-10,3.239096572973515e-10,6.019830423356437e-07,0.17081650795209383,0.6355963086589538,0.16470500498421928,4.115555555555556,124.0,-4.2678,0.035687051713466644,0.19996233063726548,0.148162782510825,0.16175360428828747,0.02198020100171116,0.016071989901702312,0.01845000810796175,116.2235751033633,131.91827686684837,69.94978889557451,73.31512652509974,72.67017690656985,70.24837038173585,76.26748212281073,75.5255285547666,4.232281535364181,4.270252706120437,4.4059220562981105,6.67570334744406,7.5105212577535765,6.430739411308573,1.09372,617.2944783347058,429.44424694315376,467.65253571033236,456.84351451320134,14.756886116500171,13.292577355282559,14.203256886337412,205.8,521.0157365401226,568.274216955853,557.6441437500519,307.1742914399514,364.2913248006355,345.43189009479465,420.2319675587938,435.5771991954008,437.2311002602844,1238.4908872225253
c1099,20150514,57156.57948,False,13:54:27.908,13:55:10.383,1.61945,0.1630157339694794,0.007985232571277477,0.7687045215959085,0.62,13:54:15,0.52,13:55:16,0.26174271329324106,4.767330730479367e-09,1.1902111415550525e-10,2.0658433165410586e-06,0.020561140701523255,0.6064563582310487,0.11123771704451857,4.115555555555556,124.0,-4.2872,0.02895127236843109,0.1948933355197446,0.1411354926518102,0.15604677823136767,0.026976068552163293,0.01705770382772932,0.020232253169176744,108.56757950577364,128.5289839885817,68.60810612430407,72.62465167958469,71.6693307157208,69.0159281097756,73.54812218939308,72.67610568592605,5.0825127853916845,4.806366053807186,4.8986853203484815,9.4086841564325,8.98775962853512,8.978467407688623,1.148291,636.370152318864,433.2130401053107,473.7162583768307,461.5256195587168,18.7990820750613,15.029396396440518,16.43202544587605,155.3,515.8943389236083,564.7986200257434,553.3197146745749,317.43075541352897,373.1370380358834,354.14777299038974,406.0427182004965,423.42356521656524,424.5675078824887,1238.4908872225253
c0072,20140704,56842.28216,False,06:46:19.515,06:47:01.990,2.06929,0.12325579885497225,0.0057242642275240506,0.666877209739009,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,16.462222222222223,126.0,4.6344,0.053841445595026016,0.10988530493829977,0.08563498977059997,0.0904025635597182,0.016865509756438964,0.011891171612905453,0.013821235413943393,114.58730148934448,125.0478615521102,71.32824981136321,74.66339785882971,73.5184581170314,73.1242177034452,74.79538374772213,74.82943547818499,4.57652656158991,4.0671674598535414,4.6555233916677805,3.9087082165303726,4.840821915812179,4.2823559877444435,1.06935,577.9570233629001,503.2918173674466,530.7183239115973,524.9971760666145,16.475129633013196,14.267892927235158,15.72688667757942,273.6,665.6714502808306,705.9172335137163,696.3256338579852,473.2908534876898,509.0060655981076,500.96416590923013,461.2835188634393,481.51645693935575,476.7064768405874,1563.4282358592473
c0073,20140704,56842.28275,False,06:47:10.231,06:47:52.707,2.06132,0.12325579885497225,0.005808835949526968,0.6710075132435872,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,15.433333333333334,121.0,4.6274,0.028495417907834053,0.11411804732028609,0.08886062151264057,0.09447613588694206,0.02066790330892328,0.015911735959581855,0.017806353488379847,139.99061313905315,166.94044372182688,70.96962521228212,74.20882593144084,73.0753407276822,72.29101643217243,74.56226434807093,72.90348908311947,6.491447960124941,6.694963976047778,6.951040461305113,2.9599445607637476,7.632281577484623,6.892785661131488,0.90817,637.7942092788115,499.3563197706753,527.2296533157489,520.6730530447265,19.682678527320643,18.539374470649726,19.739698659287615,236.4,664.7234837200339,705.2047629761375,694.6063600427786,475.2023784990693,511.8971286059521,502.4065574323123,457.52380084247125,476.82529452460847,472.2139042841867,1563.4282358592473
c0074,20140704,56842.28334,False,06:48:01.09,06:48:43.484,2.05343,0.12325579885497225,0.00585095992528743,0.6751374607887649,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,14.91888888888889,106.0,4.6284,0.060809262096881866,0.11573334727856065,0.09046070729084031,0.09576228513253093,0.020175039112302697,0.014821599766101716,0.017641669007131575,102.72191801671525,116.70173276298861,70.80636764052433,73.73809757916992,72.93407268064112,73.99623420691222,73.95741897471797,75.56434378696085,6.184244946052134,5.931689308460149,6.467448144081969,3.8292850405805186,4.517330995648658,5.957333371485241,1.042531,565.7921218326117,497.6332929088755,525.0607795991612,519.0938614793837,18.89544552810744,16.82572110949161,19.105080789761146,365.6,653.5682636000383,696.2046319115443,683.5075582330672,462.3769543572752,499.4413186401284,489.8902101649721,454.09822546595615,476.0382075846512,468.63219645804463,1563.4282358592473
c0075,20140704,56842.28393,False,06:48:51.788,06:49:34.263,2.04563,0.12325579885497225,0.00576659137829399,0.6792610553825614,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,15.947777777777778,107.0,4.6193,0.09121348708868027,0.11731077454270526,0.09164224576744344,0.09731430457056503,0.017920418530959596,0.0137678461330829,0.015629250406974663,95.46123633379999,95.94599625819286,69.88127122297527,72.89993533811275,71.90818583368234,73.1242177034452,72.29101643217244,73.99623420691222,5.15986622170948,5.057895407974316,5.293190547540749,3.9087082165303726,2.9599445607637476,3.8292850405805186,1.007296,523.2256737845565,495.8054226062151,523.4798351985519,517.0052201755584,16.76536359820389,15.500742337079828,16.790769260661733,327.9,651.9256497456693,694.7054929701687,682.4758366822628,463.1522991171472,500.2406993916936,490.8080340857182,451.28143233860203,473.39007522932656,466.6813701076389,1563.4282358592473
c0076,20140704,56842.28451,False,06:49:42.578,06:50:25.052,2.03795,0.12325579885497225,0.00585095992528743,0.6833613480907971,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,14.91888888888889,109.0,4.6091,0.08289807289838791,0.1158489304404795,0.09063788103299886,0.0959069943432364,0.018738616634349097,0.013381380522162947,0.01605311287896132,95.94358344090224,97.25144396915718,70.02709265181726,73.3315085629439,72.12462192495872,73.86009851294743,73.92336724425509,74.75656851552785,5.431958213209987,5.030220368684878,5.5612832099649205,5.898470003646732,5.043994052059779,5.407259062853453,0.982655,533.567118311843,497.3867657876655,524.6831905876805,518.733859638215,17.915533424782424,15.544486484266852,17.750089785578034,222.0,650.1527896108925,692.6306197910612,680.7484979468842,462.2138766313474,499.1035819054462,490.1775376026216,450.04059066277597,472.17387985565045,465.16044974610367,1563.4282358592473
c0077,20140704,56842.2851,False,06:50:33.374,06:51:15.849,2.03033,0.12325579885497225,0.00576659137829399,0.6874695066471157,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,15.947777777777778,91.0,4.6006,0.0554467998445034,0.11716923310888018,0.09100569944971804,0.09674648053663817,0.016397229992405962,0.011488026875102775,0.01354895110436459,114.56524126274263,119.89963260248508,69.83179098887977,73.2209394661014,72.01499862584306,74.82943547818499,73.92336724425509,75.62858501899488,4.558637591019906,4.35249408603431,4.5944680589128515,4.2823559877444435,5.043994052059779,5.077105561014538,1.032098,575.0437537561755,495.7921305308902,524.0005607091648,517.414039910841,15.355524387504843,13.280980579718634,14.70250620268979,196.6,652.0616098057269,696.1788581138076,682.7935711746095,464.2349562911574,501.7732531551686,492.00407510566504,450.1779208506708,473.7584310045595,465.7638390800345,1563.4282358592473
c0078,20140704,56842.2857,False,06:51:24.711,06:52:07.186,2.02275,0.12325579885497225,0.00576659137829399,0.6915960664118044,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,15.947777777777778,91.0,4.5899,0.10319879651069641,0.11814034657399469,0.09201856752257737,0.09804141524179978,0.016203840989949158,0.011294143659214504,0.013323865222983618,88.53068062369671,90.53616721256375,69.80432401438445,72.67746381583692,71.63590204092007,74.82943547818499,73.92336724425509,73.12421770344521,4.64663901701369,4.078217467853858,4.432183016689939,4.2823559877444435,5.043994052059779,3.9087082165303726,1.032098,509.5594000129156,494.8089293406568,522.7575253191671,515.8980097824036,15.095837961661635,12.963911455453447,14.325666913885799,196.6,649.5142096785484,694.1595289386833,680.3278363375554,462.70778814545685,500.36479656497056,490.4939270521344,448.10206015326906,472.3258754580273,463.8423994286094,1563.4282358592473
c0079,20140704,56842.28628,False,06:52:15.368,06:52:57.846,2.01534,0.12325579885497225,0.00576659137829399,0.6956691275223269,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,15.947777777777778,109.0,4.5871,0.08535340428352356,0.12075039353331801,0.09407991744038352,0.10005029232042112,0.01831980834744387,0.013179464654889386,0.01542177528598059,91.37751143653712,92.60189689042417,69.02773013497145,72.28540422019447,71.0890970334724,73.99623420691222,73.12421770344521,73.95741897471797,4.929407194442805,4.65732277402255,4.865432358535942,3.8292850405805186,3.9087082165303726,4.517330995648658,1.010591,530.4307523580595,492.4587994522434,520.5015976689041,513.8594046264154,16.895781532534325,14.702631430212234,16.341752637343863,221.4,644.0675420372595,688.578231200022,674.0240800494354,458.9722775460623,496.2435070047917,486.81923434749456,444.9628698849643,469.47333561856783,459.3040434344385,1563.4282358592473
c0080,20140704,56842.28688,False,06:53:07.360,06:53:49.834,2.00784,0.12325579885497225,0.005892922921418102,0.6998315008884035,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,14.404444444444445,105.0,4.5499,0.09521150588989258,0.12180583401364813,0.09518405593227039,0.10025975860448981,0.018739999388435184,0.014022635533245982,0.016257867520507462,89.24456965662462,91.9184787170146,70.1864335295922,73.17164627585964,72.58890676750728,73.1242177034452,73.12421770344521,73.99623420691222,5.713685634392372,5.437627746013223,5.954466708397175,3.9087082165303726,3.9087082165303726,3.8292850405805186,1.05695,518.5177502476342,491.46347156590593,519.2877055157901,513.7215214918664,17.06176591015914,15.342545674477996,17.127695408020454,183.8,636.6654482311905,683.0202237732577,668.1248508056794,449.22819354445295,487.33677620820026,477.58099453905936,443.8689861846039,470.2161899252294,460.0340172210906,1563.4282358592473
c0081,20140704,56842.28747,False,06:53:58.121,06:54:40.596,2.00062,0.12325579885497225,0.005934682088878296,0.7038768478516824,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,13.89,120.0,4.5599,0.09943932294845581,0.12389856567909383,0.09600705399466238,0.10168570161256826,0.01738486097044527,0.012143313738150184,0.015435557739244935,88.94523647623699,90.53616721256375,68.30523240112383,71.53170018914655,70.76314713848221,68.71334003142371,69.63016172833105,68.71334003142371,4.388594140024044,4.306241544183546,4.912737263711131,1.5879817605250104,1.8336433938146615,1.5879817605250104,1.045108,513.7056171030384,489.332755118467,518.1258124275947,512.0364417879744,15.852195330782145,13.372349300455495,16.3027903398809,223.1,644.5066170643269,689.7537966572078,675.8077853370097,460.62069304706887,498.1732934504747,488.65204378706784,445.1752355681762,470.3161507273698,461.0712991868562,1563.4282358592473
c0082,20140704,56842.28806,False,06:54:48.918,06:55:31.392,1.99346,0.12325579885497225,0.005892922921418102,0.7079262382311642,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,14.404444444444445,92.0,4.5509,0.06582076102495193,0.12272561082829653,0.09638870071501182,0.10200996007430709,0.01583232235960172,0.01170356521754092,0.013931482696283186,103.3910008112104,108.29462479304681,68.69329114957499,71.40240746688774,70.4907853870777,70.3660425378333,71.3741947352651,72.07126031257307,5.139590350412121,4.704636280356989,5.1186076200584365,5.293261191029084,3.5776764007487145,6.362842568911152,1.041341,557.7335485112204,490.31528365660733,517.6394022123219,511.50157142799816,14.535839355217881,12.880731625511265,14.68507987094596,212.0,640.6227386291126,685.0652024588711,671.9677577537183,457.4493504548068,494.8433718228064,485.73930059182993,440.9550455035549,465.0499896281269,456.7371034287049,1563.4282358592473
c0083,20140704,56842.28865,False,06:55:39.767,06:56:22.242,1.9864,0.12325579885497225,0.005808835949526968,0.7119562710915868,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,15.433333333333334,116.0,4.5601,0.09618820250034332,0.12487910916082787,0.09725655614633863,0.10323765338745947,0.019157428579543643,0.014121403218118934,0.016666909997152663,89.33067498893206,91.22994109170402,69.21112792962418,72.36381931885451,71.47735659769184,71.23805904130032,73.00654554734777,73.83974681862053,5.522256261428113,5.5528338697254975,5.869653664646794,5.675771891490117,5.698554369825488,6.147998901125537,1.050802,517.3913649641709,488.56890350750655,516.9059372856412,510.469251800164,17.329733984275098,15.425228042443848,17.432318375978525,298.4,628.2488763926701,672.4234430200877,659.6963770758273,445.8821867498293,483.92507205596064,474.46643358333387,435.9466325900255,459.3293660800898,451.6886959057183,1563.4282358592473
c0094,20140704,56842.30867,False,07:24:33.151,07:24:37.056,1.79002,0.1295766090526631,0.006452486500432618,0.8410048633020173,0.78,7:31:2,0.81,7:8:8,0.028084136227961676,0.013006757526474767,0.1578348104336264,0.394587026084066,0.24635592104719464,0.10125645907448254,0.05887488960619397,14.91888888888889,110.0,4.4162,0.11257769912481308,0.18182705530469356,0.13656551018993413,0.14686861848051708,0.02217773772357899,0.014936669964777653,0.01765907429171787,66.88308751942992,64.50930999319318,61.77181334378891,65.03495710937966,64.42902280469553,63.741198443788186,69.58535653489075,67.58395422369176,3.4910709359958245,3.058483255687469,3.456121570771663,4.766547490420024,3.0983586495684623,5.3644225944974036,1.044057,499.7056723393013,442.01138829564843,477.49220128876846,468.81015332075265,15.347879232296716,12.673349770460169,14.23321439450668,277.5,539.2011340472174,583.615370551456,576.8862074297931,386.9019540283999,432.62907418323454,419.54116079618393,370.3289511848222,387.3022960229542,390.9038501725512,1499.6108583872933
c0085,20140704,56842.28983,False,06:57:21.863,06:58:04.338,1.97244,0.12325579885497225,0.00585095992528743,0.7200355982629161,0.82,6:48:6,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,14.91888888888889,117.0,4.5495,0.08046736568212509,0.12538043098695115,0.09727235631777534,0.10281970386768322,0.01788972883166182,0.012951077967516758,0.015447723601486952,93.0920331825924,93.28030813499294,69.09566474828998,72.06878227896533,71.51640465426439,69.53284126656052,72.13452904388075,73.00654554734777,4.990026579090707,4.549303215868231,5.276248066265508,4.111648794403028,5.600182873527142,5.698554369825488,1.137838,536.746023592491,487.9727181007453,516.7552330351085,510.7888063160925,16.204282617399823,14.191928844631738,16.30180767840312,323.9,630.0107593688831,674.0115283825402,662.0674670276117,448.81429563210276,487.060578379443,477.43068516645576,436.25711883500867,459.45601680923664,452.7361276034601,1563.4282358592473
c0095,20140704,56842.30949,False,07:25:40.145,07:26:22.620,1.7836,0.1295766090526631,0.006479140462487396,0.8458535547102071,0.78,7:31:2,0.81,7:8:8,0.028084136227961676,0.013006757526474767,0.1578348104336264,0.394587026084066,0.24635592104719464,0.10125645907448254,0.05887488960619397,14.404444444444445,105.0,4.3996,0.16437338292598724,0.18179173785106134,0.1378069426675005,0.14800828672195737,0.025057145972501995,0.01727125823887004,0.020167769974523634,67.4420750011747,70.12901356874188,62.40558612078633,65.29602020677916,64.75064511251354,65.44641621852797,69.44922084092596,69.44922084092596,4.0607175606755535,3.784743574275228,4.128252038770402,7.601363713624938,5.341104286335679,5.341104286335679,0.969554,454.34882489156337,442.21430632836257,476.5718358932872,468.0381772335727,17.33219633953021,14.629214071910422,16.117302494142283,235.1,534.662876448142,579.0360920955582,572.5638622980073,382.9913318076324,429.07181360307266,415.88313409837156,367.67569918434344,384.2416768534706,388.27055557167955,1499.6108583872933
c0086,20140704,56842.29042,False,06:58:12.744,06:58:55.219,1.96563,0.12325579885497225,0.005892922921418102,0.7240310900058672,0.82,7:8:38,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,14.404444444444445,111.0,4.5597,0.05475036799907684,0.13025146418370487,0.10067742350439414,0.1064737428726909,0.020328989841497464,0.014285411427051215,0.016719400504385206,103.04176515210865,110.59902382609313,67.88988159017399,71.0866583314348,70.36238137539497,71.23805904130032,73.04059727781063,73.00654554734776,5.316473821931811,4.866855951393405,5.285502520393256,5.675771891490117,5.244078943294241,5.698554369825488,1.033062,576.2988817266215,483.6480805466893,513.0285381028866,506.9478443192886,17.83920406794942,15.193337649607962,17.15106366296718,275.7,622.8739648092893,668.5601766668485,656.1989932645266,442.0977907458923,481.02722992128554,471.25752496206036,432.24961121119475,457.1848210273389,450.19753275534913,1563.4282358592473
c0096,20140704,56842.31007,False,07:26:30.945,07:27:13.419,1.77903,0.1295766090526631,0.006479140462487396,0.84933277985355,0.78,7:31:2,0.81,7:8:8,0.028084136227961676,0.013006757526474767,0.1578348104336264,0.394587026084066,0.24635592104719464,0.10125645907448254,0.05887488960619397,14.404444444444445,100.0,4.3814,0.11246427148580551,0.18229650427935454,0.1379218969678913,0.14819584677559156,0.023152732472495885,0.01643129082129332,0.018415044266054333,85.57009368995745,85.52231011356004,61.96854586886438,64.9446470638739,64.28063456690184,65.44641621852797,69.44922084092596,68.41715549496452,3.665801390363384,3.3804078080020914,3.605030491421807,7.601363713624938,5.341104286335679,6.567923440758394,0.995422,499.8209736998165,441.7378323008276,476.4062193556004,467.75886636285054,16.068042634108178,13.898625145840334,14.814817308382333,284.0,535.3534079369732,579.8452158068709,572.5828071723759,384.33604858485603,430.0625836066232,416.8120397664417,367.47768457270564,384.5014806235262,387.638999239722,1499.6108583872933
